,Brand,Model,Variant,Manufacturing_year,Driven_kilometers,Fuel,number_of_owners,location,Price
0,Hyundai,Santa,4WD AT,2012,"118,874 Kms",Diesel,2nd Owner,delhi,"₹ 4,45,500"
1,Hyundai,Verna,VTVT 1.6 SX,2019,"28,692 Kms",Petrol,1st Owner,delhi,"₹ 9,49,000"
2,Ford,Ecosport,1.5 Diesel Titanium,2016,"87,967 Kms",Diesel,1st Owner,delhi,"₹ 6,05,000"
3,Maruti,Swift,VDI BSIV,2017,"56,693 Kms",Diesel,1st Owner,delhi,"₹ 5,04,000"
4,Tata,Tiago,1.2 Revotron XZ,2019,"6,947 Kms",Petrol,1st Owner,delhi,"₹ 5,40,500"
5,Honda,Brio,S MT,2015,"29,411 Kms",Petrol,1st Owner,delhi,"₹ 3,43,500"
6,Volkswagen,Vento,Diesel Comfortline,2012,"75,505 Kms",Diesel,2nd Owner,delhi,"₹ 3,21,500"
7,Hyundai,i20,Sportz 1.2,2015,"34,232 Kms",Petrol,2nd Owner,delhi,"₹ 4,55,500"
8,Toyota,Corolla,G,2013,"79,333 Kms",Petrol,1st Owner,delhi,"₹ 4,76,500"
9,Maruti,Ciaz,VXi,2016,"75,968 Kms",Petrol,1st Owner,delhi,"₹ 5,74,500"
10,Maruti,Swift,VXI Optional,2017,"43,625 Kms",Petrol,1st Owner,delhi,"₹ 4,50,182"
11,Toyota,Etios,GD,2013,"80,471 Kms",Diesel,1st Owner,delhi,"₹ 3,05,500"
12,Renault,Duster,85PS Diesel RxL,2012,"57,263 Kms",Diesel,2nd Owner,delhi,"₹ 3,58,000"
13,Maruti,Celerio,Green VXI,2017,"83,775 Kms",CNG,1st Owner,delhi,"₹ 3,65,500"
14,Maruti,Swift,Dzire VDI,2012,"1,22,437 kms",Diesel,First Owner,delhi,3.11 Lakh*
15,BMW,X3,xDrive 20d Luxury Line,2018,"48,200 kms",Diesel,First Owner,delhi,47 Lakh*
16,BMW,3,Series GT Luxury Line,2016,"57,000 kms",Diesel,Third Owner,delhi,21.5 Lakh*
17,Mercedes-Benz,V-Class,Exclusive,2020,"15,000 kms",Diesel,First Owner,delhi,79.9 Lakh*
18,Porsche,Cayenne,Diesel,2015,"45,000 kms",Diesel,Second Owner,delhi,60 Lakh*
19,Honda,Amaze,2016-2021 S Petrol BSIV,2017,"61,000 kms",Petrol,First Owner,delhi,4.65 Lakh*
20,Honda,Amaze,2016-2021 V Petrol BSIV,2019,"35,000 kms",Petrol,First Owner,delhi,6.1 Lakh*
21,Honda,Amaze,2016-2021 V Diesel BSIV,2018,"70,000 kms",Diesel,First Owner,delhi,7.2 Lakh*
22,Mahindra,KUV,100 mFALCON G80 K8,2016,"44,500 kms",Petrol,First Owner,delhi,3.35 Lakh*
23,Mahindra,XUV500,W10 2WD,2016,"25,000 kms",Diesel,First Owner,delhi,10.32 Lakh*
24,Kia,Seltos,HTX Plus AT D,2020,"24,000 kms",Diesel,First Owner,delhi,17.86 Lakh*
25,Maruti,SX4,ZDI Leather,2012,"78,000 kms",Diesel,Second Owner,delhi,2.9 Lakh*
26,Maruti,Vitara,Brezza ZDi,2017,"69,000 kms",Diesel,Third Owner,delhi,6.5 Lakh*
27,Maruti,Ertiga,ZDI,2012,"80,000 kms",Diesel,First Owner,delhi,5 Lakh*
28,Mahindra,XUV500,W6 2WD,2014,"88,000 kms",Diesel,First Owner,delhi,6.5 Lakh*
29,Maruti,Alto,800 VXI,2017,"60,000 kms",Petrol,Second Owner,delhi,2.2 Lakh*
30,Renault,Triber,RXZ,2020,"6,500 kms",Petrol,First Owner,delhi,7.2 Lakh*
31,Honda,Civic,1.8 V MT,2011,"1,10,000 kms",Petrol,First Owner,delhi,3.05 Lakh*
32,Nissan,Terrano,XE 85 PS,2014,"1,20,000 kms",Diesel,First Owner,delhi,4.15 Lakh*
33,Volkswagen,Vento,Petrol Trendline,2011,"78,000 kms",Petrol,Third Owner,delhi,3 Lakh*
34,BMW,5,Series 520i,2012,"70,000 kms",Petrol,Third Owner,delhi,9.5 Lakh*
35,Honda,Amaze,S i-Vtech,2015,"70,000 kms",Petrol,First Owner,delhi,4 Lakh*
36,Maruti,Swift,Dzire LDI,2014,"60,000 kms",Diesel,Second Owner,delhi,4.25 Lakh*
37,Honda,Civic,1.8 S AT,2008,"80,000 kms",Petrol,Third Owner,delhi,2.15 Lakh*
38,Maruti,Eeco,5 STR With AC Plus HTR CNG,2016,"65,000 kms",CNG,First Owner,delhi,2.5 Lakh*
39,Hyundai,Santro,Xing GL Plus,2011,"54,850 kms",Petrol,First Owner,delhi,2.1 Lakh*
40,Kia,Seltos,HTK G,2020,"5,000 kms",Petrol,Second Owner,delhi,10.5 Lakh*
41,Audi,A4,2.0 TDI,2013,"68,000 kms",Diesel,Second Owner,delhi,10.85 Lakh*
42,Maruti,Ritz,LXI,2012,"50,000 kms",Petrol,First Owner,delhi,2.65 Lakh*
43,BMW,X1,sDrive 20D xLine,2018,"10,422 kms",Diesel,First Owner,delhi,27 Lakh*
44,Maruti,Baleno,RS 1.0 Petrol,2019,"4,850 kms",Petrol,First Owner,delhi,7.8 Lakh*
45,Toyota,Innova,2.5 GX (Diesel) 7 Seater BS IV,2013,"85,000 kms",Diesel,First Owner,delhi,6.5 Lakh*
46,Maruti,Baleno,Alpha,2016,"58,800 kms",Petrol,First Owner,delhi,5.6 Lakh*
47,Maruti,Celerio,VXI AT Optional,2016,"34,000 kms",Petrol,First Owner,delhi,4.11 Lakh*
48,Mahindra,Thar,CRDe AC,2015,"1,08,000 kms",Diesel,First Owner,delhi,6.75 Lakh*
49,Maruti,Ritz,ZXi,2014,"36,000 kms",Petrol,Second Owner,delhi,3.51 Lakh*
50,Maruti,Swift,Dzire VDI,2014,"1,56,000 kms",Diesel,First Owner,delhi,3.5 Lakh*
51,Hyundai,i20,Magna 1.4 CRDi,2015,"60,000 kms",Diesel,Second Owner,delhi,4.5 Lakh*
52,Maruti,Ritz,LDi,2011,"89,520 kms",Diesel,Second Owner,delhi,1.65 Lakh*
53,Hyundai,i10,Magna 1.1L,2015,"59,871 kms",Petrol,First Owner,delhi,3.25 Lakh*
54,Maruti,Ciaz,ZXi Plus,2016,"41,000 kms",Petrol,First Owner,delhi,6.9 Lakh*
55,Datsun,redi-GO,T Option,2017,"18,000 kms",Petrol,First Owner,delhi,2.95 Lakh*
56,Maruti,Wagon,R LXI,2014,"21,000 kms",Petrol,First Owner,delhi,2.5 Lakh*
57,Maruti,Alto,K10 VXI,2015,"1,10,000 kms",Petrol,First Owner,delhi,2.6 Lakh*
58,Jeep,Compass,2.0 Sport,2018,"40,000 kms",Diesel,Second Owner,delhi,13.8 Lakh*
59,Hyundai,i20,Petrol CVT Magna Executive,2018,"14,000 kms",Petrol,First Owner,delhi,6.95 Lakh*
60,Honda,Brio,EX MT,2013,"44,500 kms",Petrol,First Owner,delhi,3.25 Lakh*
61,Volkswagen,Vento,Diesel Trendline,2012,"1,10,000 kms",Diesel,Second Owner,delhi,2.25 Lakh*
62,Maruti,Swift,VDI BSIV,2018,"51,299 kms",Diesel,Second Owner,delhi,6.5 Lakh*
63,Toyota,Etios,GD,2015,"1,57,000 kms",Diesel,First Owner,delhi,3.7 Lakh*
64,Maruti,Alto,LXi,2010,"83,500 kms",Petrol,First Owner,delhi,1.6 Lakh*
65,Toyota,Innova,Crysta 2016-2020 2.8 GX AT BSIV,2019,"70,000 kms",Diesel,First Owner,delhi,17.25 Lakh*
66,Toyota,Innova,2.5 G (Diesel) 8 Seater,2013,"1,02,000 kms",Diesel,First Owner,delhi,5.7 Lakh*
67,Maruti,Baleno,Alpha 1.2,2015,"70,000 kms",Petrol,First Owner,delhi,5.4 Lakh*
68,Maruti,SX4,ZXI MT BSIV Leather,2009,"67,000 kms",Petrol,First Owner,delhi,1.8 Lakh*
69,Hyundai,Creta,1.6 CRDi SX Plus,2015,"85,000 kms",Diesel,First Owner,delhi,7.8 Lakh*
70,Maruti,Swift,Dzire AMT VXI BS IV,2017,"30,043 kms",Petrol,First Owner,delhi,6 Lakh*
71,BMW,3,Series GT Luxury Line,2017,"30,000 kms",Diesel,First Owner,delhi,30 Lakh*
72,Ford,Figo,Petrol Titanium,2010,"31,000 kms",Petrol,First Owner,delhi,1.95 Lakh*
73,Maruti,Swift,Dzire VXI 1.2,2019,"10,000 kms",Petrol,Second Owner,delhi,6 Lakh*
74,Toyota,Innova,2.5 VX 7 STR,2012,"1,20,000 kms",Diesel,Second Owner,delhi,6 Lakh*
75,Toyota,Innova,2.5 Z Diesel 7 Seater,2014,"1,67,000 kms",Diesel,Second Owner,delhi,9.75 Lakh*
76,Nissan,Terrano,XV 110 PS Limited Edition,2014,"68,000 kms",Diesel,First Owner,delhi,4.85 Lakh*
77,Tata,Nexon,1.2 Revotron XZ Plus,2019,"13,000 kms",Petrol,First Owner,delhi,8.75 Lakh*
78,Hyundai,Grand,i10 1.2 Kappa Sportz BSIV,2018,"18,000 kms",Petrol,First Owner,delhi,5.25 Lakh*
79,Maruti,Wagon,R LXI BSII,2008,"75,000 kms",Petrol,First Owner,delhi,1.15 Lakh*
80,Mercedes-Benz,E-Class,E250 CDI Avantgrade,2015,"55,000 kms",Diesel,Second Owner,delhi,21.9 Lakh*
81,Honda,Brio,1.2 VX MT,2017,"10,000 kms",Petrol,First Owner,delhi,4.65 Lakh*
82,Maruti,Eeco,5 STR With AC Plus HTR CNG,2013,"80,000 kms",CNG,First Owner,delhi,1.8 Lakh*
83,Toyota,Innova,Crysta 2016-2020 2.4 VX MT BSIV,2017,"82,000 kms",Diesel,First Owner,delhi,15.8 Lakh*
84,Audi,A8,L 4.2 FSI quattro,2011,"35,000 kms",Petrol,Second Owner,delhi,25.5 Lakh*
85,Maruti,Wagon,R AMT VXI Option,2016,"51,090 kms",Petrol,First Owner,delhi,3.65 Lakh*
86,Volkswagen,Polo,Petrol Comfortline 1.2L,2017,"19,000 kms",Petrol,First Owner,delhi,5.75 Lakh*
87,Maruti,Vitara,Brezza VXI AT,2021,"1,800 kms",Petrol,First Owner,delhi,9.9 Lakh*
88,Honda,City,1.5 V MT,2010,"63,939 kms",Petrol,First Owner,delhi,3.25 Lakh*
89,Maruti,SX4,Vxi BSIII,2010,"2,35,000 kms",Petrol,First Owner,delhi,2.35 Lakh*
90,Maruti,Ciaz,VDi Plus SHVS,2015,"40,000 kms",Diesel,First Owner,delhi,5.6 Lakh*
91,Maruti,Swift,Dzire VDI,2012,"1,20,000 kms",Diesel,First Owner,delhi,3.25 Lakh*
92,Hyundai,i10,Magna,2009,"70,000 kms",Petrol,Third Owner,delhi,1.2 Lakh*
93,Maruti,Swift,Dzire AMT ZXI,2017,"30,000 kms",Petrol,First Owner,delhi,6.25 Lakh*
94,Hyundai,i20,Diesel Sportz,2019,"40,000 kms",Diesel,First Owner,delhi,6.5 Lakh*
95,Honda,Civic,1.8 V MT,2008,"1,20,000 kms",Petrol,Second Owner,delhi,1.6 Lakh*
96,Maruti,Alto,K10 VXI,2016,"50,000 kms",Petrol,Second Owner,delhi,2.55 Lakh*
97,Mercedes-Benz,E-Class,Expression E 220 d BSIV,2017,"30,272 kms",Diesel,First Owner,delhi,43.5 Lakh*
98,Toyota,Innova,2.5 ZX Diesel 7 Seater,2016,"33,075 kms",Diesel,First Owner,delhi,16.5 Lakh*
99,Hyundai,EON,Sportz,2012,"46,000 kms",Petrol,First Owner,delhi,2.45 Lakh*
100,Maruti,Wagon,R CNG LXI BSIV,2015,"60,000 kms",CNG,First Owner,delhi,3.25 Lakh*
101,Toyota,Innova,2.5 G (Diesel) 8 Seater,2014,"2,45,000 kms",Diesel,First Owner,delhi,6.95 Lakh*
102,Maruti,Wagon,R LXI Minor,2008,"1,10,000 kms",Petrol,Third Owner,delhi,"90,000*"
103,Hyundai,i10,Magna,2014,"60,000 kms",Petrol,Second Owner,delhi,2.85 Lakh*
104,Mahindra,Scorpio,1.99 S4 Plus,2017,"60,000 kms",Diesel,First Owner,delhi,8.5 Lakh*
105,Maruti,Baleno,Sigma 1.2,2019,"5,000 kms",Petrol,First Owner,delhi,5.8 Lakh*
106,Maruti,Swift,Dzire ZXI,2016,"35,000 kms",Petrol,First Owner,delhi,5.5 Lakh*
107,Honda,Jazz,1.2 V AT i VTEC,2015,"39,000 kms",Petrol,First Owner,delhi,5.95 Lakh*
108,Maruti,Swift,Dzire VDI,2013,"64,000 kms",Diesel,First Owner,delhi,3.5 Lakh*
109,Maruti,Swift,Dzire AMT ZDI,2017,"90,000 kms",Diesel,First Owner,delhi,6.39 Lakh*
110,Maruti,Baleno,Zeta 1.2,2017,"45,000 kms",Petrol,First Owner,delhi,5.8 Lakh*
111,Ford,Figo,1.2P Titanium MT,2019,"27,000 kms",Petrol,First Owner,delhi,6 Lakh*
112,Mahindra,KUV100,NXT G80 K6 Plus,2018,"20,000 kms",Petrol,First Owner,delhi,4.15 Lakh*
113,Maruti,Baleno,Alpha 1.2,2017,"27,000 kms",Petrol,First Owner,delhi,5.9 Lakh*
114,Maruti,Ritz,LXI,2011,"61,000 kms",Petrol,First Owner,delhi,2.5 Lakh*
115,Honda,City,i DTEC SV,2015,"20,000 kms",Diesel,First Owner,delhi,6.5 Lakh*
116,Ford,EcoSport,1.5 Petrol Titanium Plus,2019,"14,000 kms",Petrol,First Owner,delhi,9.65 Lakh*
117,Honda,City,i VTEC SV,2014,"50,000 kms",Petrol,Second Owner,delhi,4.5 Lakh*
118,Hyundai,Grand,i10 Magna,2016,"35,000 kms",Petrol,First Owner,delhi,4.25 Lakh*
119,Hyundai,Santro,Xing GLS,2013,"57,000 kms",Petrol,Third Owner,delhi,1.9 Lakh*
120,Maruti,Wagon,R LXI CNG Optional,2016,"51,000 kms",CNG,First Owner,delhi,3.5 Lakh*
121,Hyundai,Creta,SX Opt Diesel AT,2016,"69,000 kms",Diesel,First Owner,delhi,8.95 Lakh*
122,Mahindra,Scorpio,1.99 S10,2015,"1,00,000 kms",Diesel,Second Owner,delhi,8 Lakh*
123,Hyundai,Grand,i10 Sportz,2016,"70,000 kms",Petrol,First Owner,delhi,4.95 Lakh*
124,Hyundai,i20,2015-2017 Asta Option 1.4 CRDi,2017,"37,000 kms",Diesel,First Owner,delhi,6 Lakh*
125,Skoda,Fabia,1.2 MPI Active Plus,2011,"47,500 kms",Petrol,Second Owner,delhi,1.8 Lakh*
126,Mahindra,KUV,100 mFALCON G80 K6,2016,"38,500 kms",Petrol,First Owner,delhi,3.5 Lakh*
127,Hyundai,i20,Asta Option,2019,"16,000 kms",Petrol,First Owner,delhi,7.5 Lakh*
128,Toyota,Etios,V,2011,"70,000 kms",Petrol,Second Owner,delhi,2.6 Lakh*
129,Skoda,Laura,2.0 TDI AT L and K,2010,"70,000 kms",Diesel,First Owner,delhi,3 Lakh*
130,Maruti,Swift,VXI,2014,"63,000 kms",Petrol,First Owner,delhi,3.75 Lakh*
131,Mahindra,KUV,100 mFALCON D75 K6 5str,2016,"60,000 kms",Diesel,Second Owner,delhi,2.95 Lakh*
132,Skoda,Rapid,1.6 MPI Ambition Plus,2014,"67,000 kms",Petrol,First Owner,delhi,4.1 Lakh*
133,Hyundai,i10,Magna 1.2 iTech SE,2011,"63,155 kms",Petrol,First Owner,delhi,2.15 Lakh*
134,Hyundai,Grand,i10 1.2 Kappa Sportz BSIV,2019,"35,000 kms",Petrol,First Owner,delhi,5 Lakh*
135,Maruti,Ciaz,VDi Plus SHVS,2016,"80,000 kms",Diesel,First Owner,delhi,5 Lakh*
136,Maruti,Wagon,R LXI BS IV,2011,"1,20,000 kms",Petrol,Second Owner,delhi,1.8 Lakh*
137,Ford,EcoSport,1.5 TDCi Titanium Plus BE BSIV,2018,"30,000 kms",Diesel,First Owner,delhi,8.9 Lakh*
138,Renault,KWID,Climber 1.0 AMT,2018,"35,000 kms",Petrol,First Owner,delhi,3.95 Lakh*
139,Volkswagen,Polo,Diesel Trendline 1.2L,2012,"80,000 kms",Diesel,Second Owner,delhi,2 Lakh*
140,Tata,Tiago,NRG 2018-2020 Petrol,2019,"35,000 kms",Petrol,First Owner,delhi,4.5 Lakh*
141,Maruti,Swift,VDI,2013,"80,000 kms",Diesel,Second Owner,delhi,3.25 Lakh*
142,Mahindra,XUV500,W10 2WD,2016,"25,000 kms",Diesel,First Owner,delhi,10.32 Lakh*
143,Hyundai,i20,2015-2017 Magna 1.2,2014,"63,000 kms",Petrol,First Owner,delhi,4.4 Lakh*
144,Jaguar,XF,3.0 Litre S Premium Luxury,2014,"28,000 kms",Diesel,First Owner,delhi,22.5 Lakh*
145,Honda,Brio,S MT,2013,"57,000 kms",Petrol,First Owner,delhi,2.9 Lakh*
146,Maruti,Swift,Dzire VDi,2013,"63,000 kms",Diesel,First Owner,delhi,3.5 Lakh*
147,Maruti,Swift,Dzire VDI,2015,"57,000 kms",Diesel,First Owner,delhi,5.5 Lakh*
148,Honda,City,V MT,2013,"90,000 kms",Petrol,Second Owner,delhi,4.8 Lakh*
149,Maruti,Swift,VDI BSIV,2015,"70,000 kms",Diesel,First Owner,delhi,4.3 Lakh*
150,Maruti,Swift,VDI,2012,"1,24,500 kms",Diesel,First Owner,delhi,2.8 Lakh*
151,Honda,Jazz,1.2 S i VTEC,2016,"80,000 kms",Petrol,First Owner,delhi,5.5 Lakh*
152,Hyundai,i20,1.4 CRDi Magna,2012,"1,00,000 kms",Diesel,First Owner,delhi,2.7 Lakh*
153,Mercedes-Benz,GL-Class,Grand Edition Luxury,2013,"66,000 kms",Diesel,First Owner,delhi,32 Lakh*
154,Audi,A6,2.0 TDI,2014,"50,000 kms",Diesel,First Owner,delhi,18.5 Lakh*
155,Toyota,Corolla,Altis G,2010,"68,000 kms",Petrol,Second Owner,delhi,3.45 Lakh*
156,Maruti,Swift,Dzire VXI 1.2 BS IV,2016,"44,000 kms",Petrol,First Owner,delhi,4.85 Lakh*
157,Toyota,Etios,Liva GD,2013,"75,000 kms",Diesel,First Owner,delhi,2.9 Lakh*
158,Renault,Duster,85PS Diesel RxZ,2016,"89,405 kms",Diesel,First Owner,delhi,5.75 Lakh*
159,Mahindra,TUV,300 mHAWK100 T8,2016,"65,000 kms",Diesel,First Owner,delhi,5.75 Lakh*
160,Volkswagen,Vento,Petrol Highline AT,2011,"89,345 kms",Petrol,First Owner,delhi,3.75 Lakh*
161,Hyundai,Santa,Fe 2WD AT,2014,"80,000 kms",Diesel,First Owner,delhi,10 Lakh*
162,Maruti,Baleno,Alpha Automatic,2018,"41,584 kms",Petrol,First Owner,delhi,7.5 Lakh*
163,Toyota,Etios,GD,2012,"84,000 kms",Diesel,First Owner,delhi,2.75 Lakh*
164,Maruti,Wagon,R VXI,2015,"38,319 kms",Petrol,First Owner,delhi,2.75 Lakh*
165,Hyundai,i10,Magna,2008,"34,740 kms",Petrol,First Owner,delhi,1.65 Lakh*
166,Maruti,Swift,ZXI BSIV,2014,"70,000 kms",Petrol,First Owner,delhi,4.25 Lakh*
167,BMW,3,Series 320d Luxury Line,2013,"78,000 kms",Diesel,First Owner,delhi,14.35 Lakh*
168,Renault,Duster,110PS Diesel RxL,2014,"70,000 kms",Diesel,Second Owner,delhi,4.3 Lakh*
169,Renault,Duster,110PS Diesel RXZ Option,2012,"88,364 kms",Diesel,First Owner,delhi,3.45 Lakh*
170,Maruti,Swift,Dzire VXI 1.2,2020,"13,352 kms",Petrol,First Owner,delhi,6.8 Lakh*
171,Maruti,Celerio,VXI,2014,"54,722 kms",Petrol,First Owner,delhi,3.6 Lakh*
172,Hyundai,i10,Era,2009,"85,000 kms",Petrol,Second Owner,delhi,1.55 Lakh*
173,Audi,A4,2.0 TFSI,2013,"19,000 kms",Petrol,Second Owner,delhi,14.9 Lakh*
174,Maruti,Celerio,VXI,2018,"21,000 kms",Petrol,First Owner,delhi,4.7 Lakh*
175,Skoda,Superb,Elegance 2.0 TDI CR AT,2014,"59,500 kms",Diesel,Second Owner,delhi,11 Lakh*
176,Hyundai,i10,Era,2013,"71,905 kms",Petrol,First Owner,delhi,2.65 Lakh*
177,Maruti,Baleno,Alpha Automatic,2019,"19,000 kms",Petrol,First Owner,delhi,8 Lakh*
178,Maruti,Ciaz,VDi Plus SHVS,2017,"41,000 kms",Diesel,First Owner,delhi,6.75 Lakh*
179,Ford,EcoSport,1.5 Diesel Titanium Plus BSIV,2017,"33,000 kms",Diesel,First Owner,delhi,7.5 Lakh*
180,Mini,Cooper,S,2013,"60,000 kms",Petrol,Second Owner,delhi,15 Lakh*
181,Mahindra,Marazzo,M4,2018,"29,616 kms",Diesel,First Owner,delhi,9.45 Lakh*
182,Renault,Duster,85PS Diesel RxS,2016,"57,000 kms",Diesel,First Owner,delhi,6.5 Lakh*
183,Mercedes-Benz,B,Class B180 Sports,2012,"90,000 kms",Petrol,Second Owner,delhi,12 Lakh*
184,Maruti,Baleno,Zeta CVT,2016,"29,000 kms",Petrol,First Owner,delhi,6.21 Lakh*
185,Mercedes-Benz,C-Class,AMG Line C 300d,2020,"6,000 kms",Diesel,First Owner,delhi,44 Lakh*
186,Hyundai,Creta,1.6 CRDi SX Option,2016,"71,000 kms",Diesel,First Owner,delhi,8.2 Lakh*
187,Mercedes-Benz,C-Class,C 220 CDI Avantgarde,2015,"37,000 kms",Diesel,First Owner,delhi,25.95 Lakh*
188,Maruti,Baleno,Delta,2017,"49,000 kms",Petrol,First Owner,delhi,5.75 Lakh*
189,Maruti,Swift,LXI Optional-O,2017,"30,000 kms",Petrol,First Owner,delhi,4.25 Lakh*
190,Honda,Jazz,X,2011,"85,247 kms",Petrol,First Owner,delhi,2.75 Lakh*
191,Hyundai,i10,Era 1.1 iTech SE,2015,"60,000 kms",Petrol,First Owner,delhi,2.85 Lakh*
192,Maruti,Wagon,R VXI AMT1.2BSIV,2015,"21,000 kms",Petrol,First Owner,delhi,3.85 Lakh*
193,Maruti,Wagon,R VXI BS IV,2013,"48,500 kms",Petrol,First Owner,delhi,2.55 Lakh*
194,Audi,A4,2.0 TDI,2014,"20,000 kms",Diesel,First Owner,delhi,15.9 Lakh*
195,Volkswagen,Polo,Petrol Trendline 1.2L,2012,"69,000 kms",Petrol,Second Owner,delhi,2.75 Lakh*
196,Volkswagen,Vento,Petrol Highline AT,2013,"15,000 kms",Petrol,First Owner,delhi,5.6 Lakh*
197,Audi,A6,35 TDI,2016,"68,000 kms",Diesel,First Owner,delhi,27.5 Lakh*
198,Mahindra,XUV500,W6 2WD,2012,"52,000 kms",Diesel,First Owner,delhi,4.75 Lakh*
199,BMW,3,Series 320d Luxury Line,2015,"48,000 kms",Diesel,First Owner,delhi,20.1 Lakh*
200,Maruti,Swift,LXI,2012,"77,212 kms",Petrol,First Owner,delhi,3.5 Lakh*
201,Maruti,Ciaz,ZXi,2015,"61,000 kms",Petrol,First Owner,delhi,5.85 Lakh*
202,Volkswagen,Jetta,1.9 TDI Comfortline DSG,2011,"1,10,000 kms",Diesel,Second Owner,delhi,4 Lakh*
203,Maruti,SX4,S Cross DDiS 200 Zeta,2017,"83,758 kms",Diesel,First Owner,delhi,6.75 Lakh*
204,Toyota,Corolla,Altis GL MT,2015,"100,000 kms",Petrol,First Owner,delhi,9.25 Lakh*
205,Maruti,Swift,VXI,2013,"57,000 kms",Petrol,Second Owner,delhi,3.4 Lakh*
206,Maruti,Baleno,Alpha Automatic,2019,"20,000 kms",Petrol,First Owner,delhi,8 Lakh*
207,Maruti,Swift,Star LXI,2012,"57,200 kms",Petrol,Second Owner,delhi,2.99 Lakh*
208,Toyota,Innova,2.5 E 7 STR,2012,"1,55,656 kms",Diesel,First Owner,delhi,5.25 Lakh*
209,Hyundai,Grand,i10 1.2 Kappa Sportz BSIV,2018,"16,590 kms",Petrol,First Owner,delhi,5.25 Lakh*
210,Maruti,Wagon,R LXI Optional,2019,"15,000 kms",Petrol,First Owner,delhi,4.2 Lakh*
211,BMW,X3,xDrive30d,2012,"95,100 kms",Diesel,First Owner,delhi,11.9 Lakh*
212,Maruti,Ritz,LDi,2012,"2,35,400 kms",Diesel,Second Owner,delhi,1.7 Lakh*
213,Toyota,Innova,2.5 VX (Diesel) 7 Seater BS IV,2013,"1,20,000 kms",Diesel,Second Owner,delhi,6.25 Lakh*
214,Honda,Amaze,S i-Dtech,2013,"1,48,000 kms",Diesel,First Owner,delhi,2.25 Lakh*
215,Maruti,Alto,LXi,2011,"50,000 kms",Petrol,First Owner,delhi,1.5 Lakh*
216,Maruti,Swift,DDiS VDI,2017,"25,000 kms",Diesel,First Owner,delhi,4.35 Lakh*
217,Maruti,Swift,Dzire LDi,2015,"82,000 kms",Diesel,First Owner,delhi,3.5 Lakh*
218,Hyundai,i10,Sportz 1.1L,2015,"1,20,000 kms",Petrol,First Owner,delhi,2.8 Lakh*
219,Maruti,Wagon,R LXI BS IV,2010,"80,000 kms",Petrol,Second Owner,delhi,1.37 Lakh*
220,Fiat,Grande,Punto EVO 1.3 Active,2014,"1,00,000 kms",Diesel,Second Owner,delhi,2 Lakh*
221,Maruti,Alto,K10 VXI,2014,"1,01,200 kms",Petrol,Second Owner,delhi,1.9 Lakh*
222,Hyundai,i10,Sportz,2013,"1,02,452 kms",Petrol,Second Owner,delhi,2.49 Lakh*
223,Maruti,Vitara,Brezza VDi,2016,"40,000 kms",Diesel,First Owner,delhi,6.35 Lakh*
224,Volkswagen,Polo,1.5 TDI Highline Plus,2015,"69,000 kms",Diesel,First Owner,delhi,3.89 Lakh*
225,Maruti,Swift,VDI BSIV,2014,"80,000 kms",Diesel,Second Owner,delhi,3.1 Lakh*
226,Mercedes-Benz,M-Class,ML 350 4Matic,2014,"60,000 kms",Diesel,First Owner,delhi,27.5 Lakh*
227,Maruti,Swift,LXI Option,2017,"28,553 kms",Petrol,First Owner,delhi,4.65 Lakh*
228,Mercedes-Benz,E-Class,E350 CDI Avantgarde,2012,"55,000 kms",Diesel,First Owner,delhi,11.5 Lakh*
229,Audi,A3,35 TDI Premium Plus,2017,"34,000 kms",Diesel,First Owner,delhi,22 Lakh*
230,Maruti,Ertiga,VDI Limited Edition,2014,"90,000 kms",Diesel,First Owner,delhi,4.65 Lakh*
231,Ford,EcoSport,1.5 Petrol Titanium Plus,2019,"6,000 kms",Petrol,First Owner,delhi,9.75 Lakh*
232,Maruti,Vitara,Brezza VDi Option,2017,"73,375 kms",Diesel,First Owner,delhi,6.49 Lakh*
233,Volkswagen,Vento,Petrol Highline,2011,"68,000 kms",Petrol,First Owner,delhi,3.25 Lakh*
234,Mercedes-Benz,E-Class,220 CDI,2013,"51,000 kms",Diesel,First Owner,delhi,13.9 Lakh*
235,Hyundai,i20,Asta (o),2011,"53,000 kms",Petrol,First Owner,delhi,2.6 Lakh*
236,Honda,City,1.5 V AT,2011,"48,000 kms",Petrol,First Owner,delhi,3.8 Lakh*
237,Maruti,SX4,ZXI MT BSIV,2011,"86,660 kms",Petrol,First Owner,delhi,2.4 Lakh*
238,Maruti,Swift,VXi BSIV,2011,"81,250 kms",Petrol,Second Owner,delhi,2.7 Lakh*
239,Skoda,Rapid,1.5 TDI Ambition Plus,2015,"68,000 kms",Diesel,First Owner,delhi,4.5 Lakh*
240,Hyundai,i10,Magna 1.2 iTech SE,2011,"85,000 kms",Petrol,First Owner,delhi,2 Lakh*
241,Hyundai,Creta,1.6 CRDi SX Plus,2016,"80,000 kms",Diesel,First Owner,delhi,7.4 Lakh*
242,Mercedes-Benz,C-Class,C 200 AVANTGARDE,2015,"50,000 kms",Petrol,Second Owner,delhi,14 Lakh*
243,Hyundai,Creta,1.6 VTVT AT SX Plus,2017,"58,000 kms",Petrol,First Owner,delhi,10.99 Lakh*
244,Honda,City,V MT,2013,"62,000 kms",Petrol,Second Owner,delhi,4.5 Lakh*
