,Brand,Model,Variant,Manufacturing_year,Driven_kilometers,Fuel,number_of_owners,location,Price
679,Toyota,Innova,Crysta 2016-2020 2.8 ZX AT BSIV,2019,"40,214 kms",Diesel,First Owner,Ahmedabad,22.75 Lakh*
680,Honda,BRV,i-DTEC S MT,2017,"54,000 kms",Diesel,First Owner,Ahmedabad,7.9 Lakh*
681,Mercedes-Benz,E-Class,E250 CDI Avantgarde,2016,"48,000 kms",Diesel,Second Owner,Ahmedabad,26.51 Lakh*
682,Toyota,Etios,GD,2012,"72,000 kms",Diesel,First Owner,Ahmedabad,3.46 Lakh*
683,Hyundai,Verna,1.6 SX,2015,"65,000 kms",Diesel,First Owner,Ahmedabad,6.5 Lakh*
684,Maruti,Swift,Dzire VDI,2014,"67,000 kms",Diesel,First Owner,Ahmedabad,4.5 Lakh*
685,Maruti,Ciaz,1.3 Alpha,2017,"83,000 kms",Diesel,First Owner,Ahmedabad,7.5 Lakh*
686,Hyundai,Creta,1.6 VTVT SX Plus,2019,"7,000 kms",Petrol,First Owner,Ahmedabad,12.51 Lakh*
687,Hyundai,Verna,1.6 SX CRDi (O),2014,"51,000 kms",Diesel,First Owner,Ahmedabad,5.9 Lakh*
688,Honda,Brio,S MT,2013,"50,000 kms",Petrol,First Owner,Ahmedabad,3.55 Lakh*
689,Maruti,Ertiga,SHVS ZDI Plus,2016,"1,48,000 kms",Diesel,First Owner,Ahmedabad,6.8 Lakh*
690,Hyundai,Xcent,1.2 CRDi E,2018,"73,000 kms",Diesel,First Owner,Ahmedabad,4.25 Lakh*
691,Mercedes-Benz,E-Class,E250 CDI Elegance,2011,"87,000 kms",Diesel,Second Owner,Ahmedabad,12.5 Lakh*
692,Honda,Amaze,EX i-Dtech,2013,"64,000 kms",Diesel,First Owner,Ahmedabad,3.9 Lakh*
693,Honda,Brio,S MT,2014,"52,000 kms",Petrol,First Owner,Ahmedabad,3.8 Lakh*
694,Maruti,Wagon,VXI,2014,"42,381 Kms",Petrol,1st Owner,Ahmedabad,"₹ 3,61,000"
695,Maruti,Wagon,VXI,2014,"131,125 Kms",Petrol,1st Owner,Ahmedabad,"₹ 3,09,500"
696,Maruti,Eeco,5 Seater AC,2014,"53,000 kms",Petrol,First Owner,Ahmedabad,3.11 Lakh*
697,Maruti,Alto,800 LXI,2020,"15,000 kms",Petrol,First Owner,Ahmedabad,3.41 Lakh*
698,Maruti,Wagon,VXI Plus,2017,"43,031 Kms",Petrol,1st Owner,Ahmedabad,"₹ 4,08,500"
699,Maruti,Swift,VXI 1.2,2019,"11,935 Kms",Petrol,1st Owner,Ahmedabad,"₹ 6,91,000"
700,Maruti,Alto,LXI,2014,"64,344 Kms",Petrol,1st Owner,Ahmedabad,"₹ 2,09,176"
701,Maruti,Eeco,CNG 5 Seater AC BSIV,2016,"60,000 kms",CNG,First Owner,Ahmedabad,3.1 Lakh*
702,Maruti,Wagon,R LXI,2015,"64,900 kms",Petrol,First Owner,Ahmedabad,3.45 Lakh*
703,Toyota,Fortuner,4x2 Manual,2013,"1,21,000 kms",Diesel,First Owner,Ahmedabad,14.5 Lakh*
704,Hyundai,Elantra,CRDi SX AT,2014,"61,000 kms",Diesel,First Owner,Ahmedabad,7.5 Lakh*
705,Volkswagen,Polo,Diesel Trendline 1.2L,2013,"65,000 kms",Diesel,First Owner,Ahmedabad,3.25 Lakh*
706,Honda,New,Accord 2011-2014 2.4 M/T,2013,"59,000 kms",Petrol,First Owner,Ahmedabad,6.9 Lakh*
707,Tata,Nexon,1.5 Revotorq XM,2019,"37,800 kms",Diesel,First Owner,Ahmedabad,8.25 Lakh*
708,Hyundai,Grand,Asta,2015,"73,875 Kms",Petrol,1st Owner,Ahmedabad,"₹ 4,67,000"
709,Toyota,Innova,2.5 G (Diesel) 8 Seater BS IV,2014,"2,00,000 kms",Diesel,First Owner,Ahmedabad,7.25 Lakh*
710,Datsun,RediGO,T Option,2018,"6,000 kms",Petrol,First Owner,Ahmedabad,2.9 Lakh*
711,Maruti,Alto,800 LXI,2013,"42,000 kms",Petrol,First Owner,Ahmedabad,2.35 Lakh*
712,Hyundai,i20,Sportz 1.4 CRDi,2013,"66,000 kms",Diesel,First Owner,Ahmedabad,4.3 Lakh*
713,Maruti,Wagon,AMT VXI,2017,"41,174 Kms",Petrol,1st Owner,Ahmedabad,"₹ 4,10,000"
714,Maruti,Eeco,5 Seater AC,2017,"88,362 Kms",Petrol,1st Owner,Ahmedabad,"₹ 3,78,500"
715,Maruti,Swift,VXI,2021,"2,316 Kms",Petrol,1st Owner,Ahmedabad,"₹ 6,43,000"
716,Volkswagen,Vento,1.5 TDI Highline,2013,"68,000 kms",Diesel,First Owner,Ahmedabad,4.5 Lakh*
717,Maruti,Swift,Dzire VDi,2015,"45,000 kms",Diesel,First Owner,Ahmedabad,5.1 Lakh*
718,Nissan,Micra,Diesel XV Premium,2014,"56,000 kms",Diesel,Second Owner,Ahmedabad,2.7 Lakh*
719,Honda,BRV,i-DTEC V MT,2016,"1,00,000 kms",Diesel,First Owner,Ahmedabad,7.5 Lakh*
720,Maruti,Wagon,R AX Minor,2007,"86,786 kms",Petrol,Second Owner,Ahmedabad,"98,000*"
721,Mahindra,Verito,1.6 G6 Executive BSIV,2012,"1,00,000 kms",Petrol,First Owner,Ahmedabad,3.9 Lakh*
722,Maruti,Swift,VDI,2012,"80,000 kms",Diesel,First Owner,Ahmedabad,3.8 Lakh*
723,Maruti,S-Cross,2017-2020 Zeta DDiS 200 SH,2018,"15,000 kms",Diesel,First Owner,Ahmedabad,8.5 Lakh*
724,Maruti,Ertiga,VDI Limited Edition,2014,"95,000 kms",Diesel,Second Owner,Ahmedabad,4.5 Lakh*
725,Maruti,Wagon,R VXI Optional,2017,"30,000 kms",Petrol,First Owner,Ahmedabad,4 Lakh*
726,Toyota,Innova,Crysta 2016-2020 2.8 GX AT 8S BSIV,2017,"88,000 kms",Diesel,First Owner,Ahmedabad,16 Lakh*
727,Maruti,Alto,LXi,2011,"60,000 kms",Petrol,First Owner,Ahmedabad,1.22 Lakh*
728,Maruti,SX4,VDI,2012,"79,000 kms",Diesel,Second Owner,Ahmedabad,3.25 Lakh*
729,Toyota,Fortuner,4x2 AT,2016,"28,500 kms",Diesel,First Owner,Ahmedabad,19 Lakh*
730,Tata,Nexon,1.5 Revotorq XE,2018,"3,500 kms",Diesel,First Owner,Ahmedabad,6.5 Lakh*
731,Mahindra,Ssangyong,Rexton RX7,2013,"1,00,000 kms",Diesel,Second Owner,Ahmedabad,8 Lakh*
732,Maruti,Swift,Dzire ZXI,2014,"64,000 kms",Petrol,Second Owner,Ahmedabad,4.5 Lakh*
733,Volkswagen,Ameo,1.0 MPI Highline,2016,"80,000 kms",Petrol,First Owner,Ahmedabad,5.11 Lakh*
734,Renault,Duster,110PS Diesel RxZ,2013,"85,000 kms",Diesel,First Owner,Ahmedabad,5 Lakh*
735,Chevrolet,Spark,1.0 LS,2010,"80,000 kms",Petrol,Second Owner,Ahmedabad,"80,000*"
736,Mahindra,Quanto,C6,2012,"32,001 kms",Diesel,First Owner,Ahmedabad,3.25 Lakh*
737,Maruti,Zen,Estilo 1.1 LXI BSIII,2008,"1,10,000 kms",Petrol,Second Owner,Ahmedabad,1.45 Lakh*
738,Maruti,Ciaz,ZDi Plus,2016,"76,000 kms",Diesel,First Owner,Ahmedabad,7.5 Lakh*
739,BMW,X1,sDrive 20d xLine,2016,"46,000 kms",Diesel,Second Owner,Ahmedabad,25 Lakh*
740,Mercedes-Benz,GLA,Class 220 d 4MATIC,2018,"62,001 kms",Diesel,First Owner,Ahmedabad,26.5 Lakh*
741,Honda,City,i DTEC VX,2014,"1,00,000 kms",Diesel,Second Owner,Ahmedabad,6.21 Lakh*
742,Audi,Q3,35 TDI Quattro Premium,2014,"71,003 kms",Diesel,First Owner,Ahmedabad,16.5 Lakh*
743,BMW,X3,xDrive20d M Sport,2017,"33,206 kms",Diesel,First Owner,Ahmedabad,40 Lakh*
744,Mahindra,Bolero,Pik-Up FB 1.7T,2019,"57,000 kms",Diesel,First Owner,Ahmedabad,8.25 Lakh*
745,Mercedes-Benz,GL-Class,220d 4MATIC Sport,2016,"77,000 kms",Diesel,First Owner,Ahmedabad,33 Lakh*
746,Hyundai,Creta,1.6 CRDi SX,2016,"40,000 kms",Diesel,First Owner,Ahmedabad,10.5 Lakh*
747,Toyota,Etios,GD,2012,"73,000 kms",Diesel,First Owner,Ahmedabad,3.5 Lakh*
748,Honda,Civic,1.8 V AT,2008,"62,000 kms",Petrol,Second Owner,Ahmedabad,3.25 Lakh*
749,Maruti,Alto,LX BSIII,2007,"66,000 kms",Petrol,First Owner,Ahmedabad,1.25 Lakh*
750,BMW,5,Series 520d Sedan,2013,"1,25,000 kms",Diesel,Second Owner,Ahmedabad,18.5 Lakh*
751,Honda,Jazz,1.2 V i VTEC,2017,"27,000 kms",Petrol,First Owner,Ahmedabad,6.5 Lakh*
752,Maruti,Eeco,5 Seater AC,2020,"19,627 Kms",Petrol,1st Owner,Ahmedabad,"₹ 4,72,000"
753,Toyota,Innova,Crysta 2016-2020 2.8 GX AT BSIV,2016,"72,000 kms",Diesel,First Owner,Ahmedabad,16.5 Lakh*
754,Datsun,GO,D,2015,"70,000 kms",Petrol,First Owner,Ahmedabad,2.5 Lakh*
755,Hyundai,i10,Magna 1.1 iTech SE,2013,"47,000 kms",Petrol,First Owner,Ahmedabad,3.75 Lakh*
756,Maruti,SX4,S Cross DDiS 200 Alpha,2015,"55,000 kms",Diesel,First Owner,Ahmedabad,6.9 Lakh*
757,BMW,7,Series 730Ld,2009,"35,000 kms",Diesel,First Owner,Ahmedabad,17.5 Lakh*
758,Volvo,S60,Cross Country D4 AWD BSIV,2017,"83,000 kms",Diesel,First Owner,Ahmedabad,22.5 Lakh*
759,Mercedes-Benz,GLA,Class 200,2015,"41,000 kms",Petrol,Second Owner,Ahmedabad,18.9 Lakh*
760,Honda,WR-V,i-DTEC VX,2018,"28,000 kms",Diesel,First Owner,Ahmedabad,8.5 Lakh*
761,Toyota,Etios,G,2011,"37,000 kms",Petrol,First Owner,Ahmedabad,3.75 Lakh*
762,BMW,5,Series 520d Luxury Line,2013,"89,000 kms",Diesel,Second Owner,Ahmedabad,17.9 Lakh*
763,Maruti,Ertiga,VDI,2014,"78,000 kms",Diesel,Second Owner,Ahmedabad,5.5 Lakh*
764,Ford,EcoSport,1.5 Diesel Ambiente BSIV,2017,"72,000 kms",Diesel,First Owner,Ahmedabad,6.75 Lakh*
765,Audi,A6,35 TDI,2017,"29,240 kms",Diesel,First Owner,Ahmedabad,32.5 Lakh*
766,Hyundai,Xcent,1.1 CRDi S,2015,"58,000 kms",Diesel,Second Owner,Ahmedabad,4 Lakh*
767,Maruti,Eeco,5 Seater AC BSIV,2017,"87,000 kms",Petrol,First Owner,Ahmedabad,4.15 Lakh*
768,Maruti,Alto,K10 LXI,2011,"37,800 kms",Petrol,First Owner,Ahmedabad,2.3 Lakh*
769,Renault,Scala,Diesel RxZ,2013,"72,000 kms",Diesel,First Owner,Ahmedabad,2.9 Lakh*
770,Mahindra,Marazzo,M4 8Str,2018,"43,000 kms",Diesel,First Owner,Ahmedabad,9.5 Lakh*
771,Mahindra,XUV500,W10 2WD,2017,"65,000 kms",Diesel,First Owner,Ahmedabad,10.9 Lakh*
772,Maruti,Omni,CNG,2010,"77,500 kms",CNG,Second Owner,Ahmedabad,1.31 Lakh*
773,Maruti,Swift,Dzire VDI,2017,"20,365 kms",Diesel,First Owner,Ahmedabad,6.49 Lakh*
774,Hyundai,Verna,1.6 SX CRDI (O) AT,2013,"75,001 kms",Diesel,Second Owner,Ahmedabad,4.5 Lakh*
775,Mahindra,Thar,CRDe,2016,"40,000 kms",Diesel,Third Owner,Ahmedabad,6.75 Lakh*
776,Ford,EcoSport,1.5 TDCi Titanium BSIV,2016,"56,000 kms",Diesel,First Owner,Ahmedabad,6.9 Lakh*
777,Mercedes-Benz,E-Class,E250 CDI Avantgarde,2011,"69,810 kms",Diesel,First Owner,Ahmedabad,13.75 Lakh*
778,Audi,A3,35 TDI Premium Plus,2019,"32,900 kms",Diesel,First Owner,Ahmedabad,26.75 Lakh*
779,Skoda,Kodiaq,2.0 TDI Style,2017,"1,20,000 kms",Diesel,First Owner,Ahmedabad,25.5 Lakh*
780,Volvo,XC40,D4 R-Design,2018,"41,000 kms",Diesel,First Owner,Ahmedabad,33.5 Lakh*
781,Volkswagen,Vento,1.5 TDI Highline AT,2017,"65,000 kms",Diesel,First Owner,Ahmedabad,8.76 Lakh*
782,Chevrolet,Enjoy,TCDi LS 7 Seater,2013,"65,000 kms",Diesel,First Owner,Ahmedabad,3.5 Lakh*
783,Maruti,Ertiga,SHVS VDI,2016,"41,000 kms",Diesel,First Owner,Ahmedabad,7.5 Lakh*
784,Maruti,Swift,Dzire VDi,2011,"65,000 kms",Diesel,First Owner,Ahmedabad,2.9 Lakh*
785,Maruti,Ignis,Sigma,2018,"21,914 kms",Petrol,First Owner,Ahmedabad,5 Lakh*
786,Renault,Duster,110PS Diesel RxL,2014,"89,000 kms",Diesel,First Owner,Ahmedabad,5.25 Lakh*
787,Hyundai,i20,2015-2017 Sportz 1.4 CRDi,2017,"69,000 kms",Diesel,First Owner,Ahmedabad,6.5 Lakh*
788,Hyundai,Xcent,1.2 CRDi E Plus,2018,"68,000 kms",Diesel,Second Owner,Ahmedabad,4.55 Lakh*
789,BMW,X1,xDrive 20d M Sport,2018,"85,000 kms",Diesel,First Owner,Ahmedabad,25.5 Lakh*
790,Toyota,Etios,GD,2016,"62,000 kms",Diesel,First Owner,Ahmedabad,5.75 Lakh*
791,Mercedes-Benz,B-Class,B180 Sport,2013,"52,000 kms",Petrol,Second Owner,Ahmedabad,11 Lakh*
792,Mercedes-Benz,E-Class,E 220 CDI Avantgarde,2013,"70,000 kms",Diesel,First Owner,Ahmedabad,16.5 Lakh*
793,Maruti,SX4,S Cross DDiS 200 Alpha,2017,"55,000 kms",Diesel,First Owner,Ahmedabad,7.9 Lakh*
794,BMW,3,Series 320d Luxury Line,2017,"78,000 kms",Diesel,First Owner,Ahmedabad,26.95 Lakh*
795,Maruti,Swift,VDI BSIV,2014,"65,000 kms",Diesel,First Owner,Ahmedabad,4.9 Lakh*
796,Maruti,Swift,VDI Glory Limited Edition,2016,"80,000 kms",Diesel,First Owner,Ahmedabad,4.9 Lakh*
797,Chevrolet,Spark,1.0 LS,2009,"70,000 kms",Petrol,Second Owner,Ahmedabad,1.4 Lakh*
798,Tata,Nano,XT,2016,"39,000 kms",Petrol,Second Owner,Ahmedabad,1.5 Lakh*
799,Mitsubishi,Pajero,Sport 4X2 AT DualTone BlackTop,2017,"82,000 kms",Diesel,First Owner,Ahmedabad,13.5 Lakh*
800,Maruti,Ignis,Sigma,2018,"21,914 kms",Petrol,First Owner,Ahmedabad,5 Lakh*
801,Mercedes-Benz,E-Class,E 350d,2019,"16,000 kms",Diesel,First Owner,Ahmedabad,62 Lakh*
802,Mahindra,Bolero,2011-2019 DI BSIII,2018,"74,000 kms",Diesel,First Owner,Ahmedabad,5.65 Lakh*
803,Hyundai,Creta,1.6 CRDi AT SX Plus,2016,"65,000 kms",Diesel,Second Owner,Ahmedabad,8.5 Lakh*
804,Mercedes-Benz,GLC,220d 4MATIC,2020,"7,900 kms",Diesel,First Owner,Ahmedabad,58 Lakh*
805,Maruti,Alto,K10 2010-2014 VXI,2011,"70,000 kms",Petrol,First Owner,Ahmedabad,2.5 Lakh*
806,Hyundai,Santa,Fe 4X2,2011,"56,000 kms",Diesel,First Owner,Ahmedabad,7 Lakh*
807,Jeep,Compass,2.0 Limited Option 4X4 Black,2018,"53,000 kms",Diesel,First Owner,Ahmedabad,14.9 Lakh*
808,Honda,Brio,S MT,2012,"44,356 kms",Petrol,First Owner,Ahmedabad,3 Lakh*
809,BMW,5,Series 520d Luxury Line,2013,"89,000 kms",Diesel,Second Owner,Ahmedabad,17.9 Lakh*
810,Hyundai,EON,Era,2011,"62,000 kms",Petrol,First Owner,Ahmedabad,2.25 Lakh*
811,Hyundai,Creta,SX Opt Diesel,2020,"6,700 kms",Diesel,First Owner,Ahmedabad,16.9 Lakh*
812,Maruti,Wagon,VXI,2014,"42,381 Kms",Petrol,1st Owner,Ahmedabad,"₹ 3,61,000"
813,Renault,Duster,85PS Diesel RxL Option,2014,"1,50,000 kms",Diesel,First Owner,Ahmedabad,4 Lakh*
814,Toyota,Innova,2.5 G (Diesel) 8 Seater BS IV,2014,"2,00,000 kms",Diesel,First Owner,Ahmedabad,7.25 Lakh*
815,Hyundai,Grand,i10 1.2 CRDi Magna,2017,"30,000 kms",Diesel,First Owner,Ahmedabad,4.7 Lakh*
816,Ford,Endeavour,3.2 Titanium AT 4X4,2019,"30,000 kms",Diesel,First Owner,Ahmedabad,26.5 Lakh*
817,Honda,City,i DTec SV,2015,"68,000 kms",Diesel,First Owner,Ahmedabad,5.25 Lakh*
818,Honda,Civic,1.8 V AT Sunroof,2011,"80,000 kms",Petrol,Third Owner,Ahmedabad,3.15 Lakh*
819,Renault,Duster,110PS Diesel RxL,2013,"65,000 kms",Diesel,First Owner,Ahmedabad,4.7 Lakh*
820,Renault,Pulse,RxL,2013,"21,764 kms",Diesel,First Owner,Ahmedabad,3.5 Lakh*
821,Hyundai,i10,Sportz 1.1L,2016,"16,000 kms",Petrol,First Owner,Ahmedabad,3.5 Lakh*
822,Hyundai,Accent,GLE CNG,2008,"2,00,000 kms",CNG,Fourth & Above Owner,Ahmedabad,"81,009*"
823,Jeep,Compass,2.0 Longitude Option BSIV,2017,"77,000 kms",Diesel,First Owner,Ahmedabad,11.85 Lakh*
824,Maruti,Baleno,Zeta,2020,"10,000 kms",Petrol,First Owner,Ahmedabad,6.31 Lakh*
825,Hyundai,Elantra,SX AT,2014,"70,000 kms",Petrol,Second Owner,Ahmedabad,6.96 Lakh*
826,Hyundai,Xcent,1.1 CRDi S,2016,"90,000 kms",Diesel,First Owner,Ahmedabad,3.9 Lakh*
827,Mahindra,Xylo,E8,2009,"80,000 kms",Diesel,Second Owner,Ahmedabad,1.5 Lakh*
828,Mercedes-Benz,GLA,Class 220 d 4MATIC,2018,"35,001 kms",Diesel,First Owner,Ahmedabad,27.5 Lakh*
829,Tata,Indica,DLS,2005,"90,000 kms",Diesel,Second Owner,Ahmedabad,"55,000*"
830,Ford,Aspire,1.2 Ti-VCT Titanium,2018,"10,000 kms",Petrol,First Owner,Ahmedabad,6 Lakh*
831,Tata,Indica,eLS,2013,"1,55,500 kms",Diesel,First Owner,Ahmedabad,1.1 Lakh*
832,Ford,Fiesta,1.4 Duratec EXI,2006,"1,70,000 kms",Petrol,Second Owner,Ahmedabad,1.5 Lakh*
833,Toyota,Innova,2.5 V Diesel 8-seater,2009,"1,20,000 kms",Diesel,Second Owner,Ahmedabad,3.95 Lakh*
834,Ford,Aspire,1.5 TDCi Titanium,2017,"68,000 kms",Diesel,First Owner,Ahmedabad,6 Lakh*
835,Ford,Aspire,1.2 Ti-VCT Ambiente,2018,"41,200 kms",Petrol,First Owner,Ahmedabad,6 Lakh*
836,Mahindra,Xylo,D4,2017,"83,000 kms",Diesel,First Owner,Ahmedabad,5.5 Lakh*
837,Maruti,Ciaz,RS ZDi Plus SHVS,2016,"30,000 kms",Diesel,First Owner,Ahmedabad,8.5 Lakh*
838,Ford,Figo,Diesel EXI,2012,"56,000 kms",Diesel,First Owner,Ahmedabad,2.75 Lakh*
839,Renault,Duster,85PS Diesel RxL Optional,2014,"86,000 kms",Diesel,Second Owner,Ahmedabad,3.9 Lakh*
840,Maruti,Ciaz,Alpha Diesel,2019,"28,850 kms",Diesel,First Owner,Ahmedabad,9.5 Lakh*
841,Audi,Q7,2006-2020 45 TDI Quattro Premium Plus,2016,"76,000 kms",Diesel,First Owner,Ahmedabad,43 Lakh*
842,Hyundai,i20,Active 1.4 S,2015,"48,250 kms",Diesel,First Owner,Ahmedabad,6.4 Lakh*
843,Maruti,Ciaz,Alpha Diesel,2019,"39,680 kms",Diesel,First Owner,Ahmedabad,9.25 Lakh*
844,Maruti,Alto,800 LXI,2018,"13,000 kms",Petrol,First Owner,Ahmedabad,3.35 Lakh*
845,Maruti,Wagon,R LXI,2014,"48,000 kms",Petrol,First Owner,Ahmedabad,3.21 Lakh*
846,Renault,Captur,1.5 Diesel RXE,2019,"46,000 kms",Diesel,First Owner,Ahmedabad,7.9 Lakh*
847,Hyundai,Grand,i10 Asta Option AT,2016,"33,000 kms",Petrol,First Owner,Ahmedabad,5.9 Lakh*
848,Honda,Jazz,VX CVT,2019,"11,000 kms",Petrol,First Owner,Ahmedabad,8.5 Lakh*
849,Mahindra,XUV500,W6 2WD,2015,"65,394 kms",Diesel,First Owner,Ahmedabad,6.25 Lakh*
850,MG,Hector,Sharp Diesel MT,2021,"5,000 kms",Diesel,First Owner,Ahmedabad,19.75 Lakh*
851,Maruti,Wagon,R VXI 1.2 BSIV,2009,"74,000 kms",Petrol,First Owner,Ahmedabad,1.99 Lakh*
852,Honda,City,i DTec V,2017,"47,638 kms",Diesel,First Owner,Ahmedabad,8.5 Lakh*
853,Porsche,Cayenne,Diesel Platinum Edition,2017,"15,000 kms",Diesel,First Owner,Ahmedabad,75 Lakh*
854,Maruti,Swift,AMT VXI BSIV,2020,"10,000 kms",Petrol,First Owner,Ahmedabad,6.9 Lakh*
855,Toyota,Innova,Crysta 2016-2020 2.4 ZX MT,2016,"1,48,528 kms",Diesel,First Owner,Ahmedabad,16.25 Lakh*
856,Honda,Brio,VX O,2013,"44,000 kms",Petrol,First Owner,Ahmedabad,3.75 Lakh*
857,Maruti,Alto,LXi,2009,"52,000 kms",Petrol,First Owner,Ahmedabad,1.9 Lakh*
858,Hyundai,Grand,i10 1.2 Kappa Sportz BSIV,2017,"45,000 kms",Petrol,First Owner,Ahmedabad,5.5 Lakh*
859,Maruti,Eeco,CNG 5 Seater AC,2015,"65,000 kms",CNG,First Owner,Ahmedabad,3.25 Lakh*
860,Maruti,Zen,Estilo VXI BSIV,2012,"53,000 kms",Petrol,Second Owner,Ahmedabad,2.25 Lakh*
861,Mercedes-Benz,GLC,220d 4MATIC,2020,"12,000 kms",Diesel,First Owner,Ahmedabad,55 Lakh*
862,Honda,City,V MT,2001,"65,243 kms",Petrol,Second Owner,Ahmedabad,"70,000*"
863,Hyundai,Accent,Executive CNG,2010,"70,000 kms",CNG,Third Owner,Ahmedabad,1.3 Lakh*
864,Chevrolet,Beat,Diesel,2013,"1,00,000 kms",Diesel,Second Owner,Ahmedabad,1 Lakh*
865,Maruti,Ciaz,Delta AT,2017,"30,000 kms",Petrol,First Owner,Ahmedabad,7.75 Lakh*
866,Hyundai,Accent,GLX,2008,"60,000 kms",Petrol,Second Owner,Ahmedabad,1.25 Lakh*
867,Audi,A4,2.0 TDI,2010,"79,000 kms",Diesel,Second Owner,Ahmedabad,8.5 Lakh*
868,Tata,Manza,Club Class Quadrajet90 EX,2010,"54,000 kms",Diesel,Second Owner,Ahmedabad,1.9 Lakh*
869,Maruti,Ertiga,VDI,2014,"85,000 kms",Diesel,First Owner,Ahmedabad,5.4 Lakh*
870,Maruti,Wagon,VXI BS IV,2018,"23,197 Kms",Petrol,1st Owner,Ahmedabad,"₹ 4,41,500"
871,Honda,Jazz,1.5 V i DTEC,2018,"67,000 kms",Diesel,First Owner,Ahmedabad,5.45 Lakh*
872,Ford,EcoSport,1.5 Diesel Titanium BSIV,2013,"89,000 kms",Diesel,First Owner,Ahmedabad,4.95 Lakh*
873,Hyundai,i10,Era 1.1 iTech SE,2012,"65,000 kms",Petrol,First Owner,Ahmedabad,2.75 Lakh*
874,Tata,Sumo,EX,2013,"1,20,000 kms",Diesel,Second Owner,Ahmedabad,2.5 Lakh*
875,Honda,Civic,ZX,2020,"5,000 kms",Petrol,First Owner,Ahmedabad,19 Lakh*
876,Hyundai,i20,Sportz 1.4 CRDi,2015,"40,000 kms",Diesel,Second Owner,Ahmedabad,5 Lakh*
877,Chevrolet,Beat,LT,2012,"90,000 kms",Petrol,Second Owner,Ahmedabad,1.25 Lakh*
878,Volkswagen,Polo,1.2 MPI Comfortline,2015,"1,00,000 kms",Petrol,First Owner,Ahmedabad,3.25 Lakh*
879,Honda,City,1.5 S MT,2011,"78,000 kms",Petrol,First Owner,Ahmedabad,4 Lakh*
880,Mahindra,Ssangyong,Rexton RX7,2016,"43,000 kms",Diesel,First Owner,Ahmedabad,9.75 Lakh*
881,Hyundai,i20,Sportz 1.4 CRDi,2012,"65,131 kms",Diesel,First Owner,Ahmedabad,3.25 Lakh*
882,Toyota,Innova,Crysta 2016-2020 2.8 ZX AT BSIV,2018,"44,000 kms",Diesel,First Owner,Ahmedabad,19.75 Lakh*
883,Maruti,Ritz,VXi,2011,"16,500 kms",Petrol,First Owner,Ahmedabad,2.9 Lakh*
884,Toyota,Innova,Crysta 2016-2020 2.4 GX MT BSIV,2019,"19,000 kms",Diesel,First Owner,Ahmedabad,16.9 Lakh*
885,Hyundai,EON,Magna Optional,2016,"43,000 kms",Petrol,First Owner,Ahmedabad,3.25 Lakh*
886,Hyundai,i20,1.4 Asta (AT),2010,"68,000 kms",Petrol,Third Owner,Ahmedabad,2.9 Lakh*
887,Maruti,Swift,Dzire VXi,2009,"60,000 kms",Petrol,First Owner,Ahmedabad,3.21 Lakh*
888,Honda,Jazz,1.2 V AT i VTEC,2016,"62,000 kms",Petrol,First Owner,Ahmedabad,5.65 Lakh*
889,Chevrolet,Spark,1.0 PS,2010,"50,000 kms",Petrol,First Owner,Ahmedabad,1.5 Lakh*
890,Jaguar,XF,2.2 Litre Luxury,2013,"61,672 kms",Diesel,Second Owner,Ahmedabad,13.5 Lakh*
891,Honda,Accord,VTi-L (MT),2007,"68,000 kms",Petrol,First Owner,Ahmedabad,2.75 Lakh*
892,Hyundai,EON,D Lite Plus,2013,"52,000 kms",Petrol,First Owner,Ahmedabad,2.65 Lakh*
893,Maruti,Ritz,ZXi,2014,"44,000 kms",Petrol,First Owner,Ahmedabad,3.7 Lakh*
894,Maruti,Swift,VDI,2015,"66,000 kms",Diesel,First Owner,Ahmedabad,4.5 Lakh*
895,Honda,Brio,S MT,2015,"32,000 kms",Petrol,First Owner,Ahmedabad,3.99 Lakh*
896,Renault,Lodgy,110PS RxZ 7 Seater,2016,"72,000 kms",Diesel,Second Owner,Ahmedabad,4.9 Lakh*
897,Nissan,Terrano,XV D Pre AMT,2018,"48,000 kms",Diesel,First Owner,Ahmedabad,7.5 Lakh*
898,Volkswagen,Vento,1.2 TSI Highline AT,2018,"17,000 kms",Petrol,First Owner,Ahmedabad,9.5 Lakh*
899,Honda,Amaze,S i-Dtech,2014,"77,000 kms",Diesel,First Owner,Ahmedabad,3.93 Lakh*
900,Volvo,XC,90 3.2 AWD,2008,"51,000 kms",Petrol,First Owner,Ahmedabad,7.9 Lakh*
901,Maruti,Swift,Dzire LDI,2016,"70,000 kms",Diesel,First Owner,Ahmedabad,3.39 Lakh*
902,Hyundai,Verna,1.6 CRDI,2012,"78,000 kms",Diesel,First Owner,Ahmedabad,4.3 Lakh*
903,Honda,Amaze,SX i-VTEC,2015,"48,000 kms",Petrol,First Owner,Ahmedabad,4.7 Lakh*
904,Hyundai,Venue,SX iMT,2020,"9,000 kms",Petrol,First Owner,Ahmedabad,10.25 Lakh*
905,Hyundai,Verna,1.6 CRDI,2012,"68,000 kms",Diesel,First Owner,Ahmedabad,3.91 Lakh*
906,Renault,Duster,110PS Diesel RxL,2016,"85,000 kms",Diesel,First Owner,Ahmedabad,5.76 Lakh*
907,Hyundai,i10,Magna,2012,"69,000 kms",Petrol,First Owner,Ahmedabad,2.91 Lakh*
