,Brand,Model,Variant,Manufacturing_year,Driven_kilometers,Fuel,number_of_owners,location,Price
715,BMW,3,Series 320d Sedan,2010,"99,000 kms",Diesel,First Owner,Banglore,11.75 Lakh*
716,Mahindra,Scorpio,S10 7 Seater,2020,"19,000 kms",Diesel,First Owner,Banglore,15.5 Lakh*
717,Maruti,Swift,Dzire VXI 1.2,2016,"34,000 kms",Petrol,First Owner,Banglore,6.75 Lakh*
718,Chevrolet,Beat,Diesel LS,2013,"57,000 kms",Diesel,Second Owner,Banglore,2.79 Lakh*
719,Honda,Jazz,1.2 V i VTEC,2015,"60,655 kms",Petrol,First Owner,Banglore,5.35 Lakh*
720,Hyundai,Creta,1.6 CRDi SX,2017,"27,000 kms",Diesel,First Owner,Banglore,13.25 Lakh*
721,Ford,EcoSport,1.5 TDCi Titanium BSIV,2016,"60,454 kms",Diesel,First Owner,Banglore,7.95 Lakh*
722,Maruti,Wagon,R VXI,2014,"39,283 kms",Petrol,First Owner,Banglore,3.95 Lakh*
723,Hyundai,Verna,1.6 SX CRDi (O),2013,"62,797 kms",Diesel,Second Owner,Banglore,6.35 Lakh*
724,MG,Hector,Sharp Diesel MT,2020,"8,012 kms",Diesel,First Owner,Banglore,20.45 Lakh*
725,Hyundai,i20,1.2 Sportz,2012,"78,000 kms",Petrol,Second Owner,Banglore,4.35 Lakh*
726,Honda,Civic,1.8 S MT,2008,"78,000 kms",Petrol,Third Owner,Banglore,3.15 Lakh*
727,Mercedes-Benz,CLA,200 CDI Style,2017,"60,000 kms",Diesel,First Owner,Banglore,32.45 Lakh*
728,Toyota,Etios,Liva V,2012,"27,000 kms",Petrol,First Owner,Banglore,4.46 Lakh*
729,Hyundai,i20,1.4 CRDi Magna,2010,"1,13,955 kms",Diesel,First Owner,Banglore,3.75 Lakh*
730,Mercedes-Benz,E-Class,Expression E 220 d BSIV,2019,"2,500 kms",Diesel,First Owner,Banglore,63 Lakh*
731,Hyundai,Creta,1.4 CRDi S Plus,2015,"80,000 kms",Diesel,First Owner,Banglore,7.8 Lakh*
732,Volvo,S60,D4 KINETIC,2014,"75,000 kms",Diesel,Second Owner,Banglore,13.95 Lakh*
733,Toyota,Corolla,Altis 1.4 DGL,2018,"47,000 kms",Diesel,First Owner,Banglore,15.75 Lakh*
734,Hyundai,i10,Sportz,2014,"44,000 kms",Petrol,Second Owner,Banglore,4.25 Lakh*
735,Renault,Captur,1.5 Diesel RXT Mono,2018,"47,500 kms",Diesel,First Owner,Banglore,12 Lakh*
736,Ford,Aspire,1.5 TDCi Titanium,2018,"34,500 kms",Diesel,First Owner,Banglore,6.5 Lakh*
737,Ford,Endeavour,3.2 Titanium AT 4X4,2017,"53,000 kms",Diesel,First Owner,Banglore,29.9 Lakh*
738,Maruti,Celerio,ZXI AT,2015,"24,500 kms",Petrol,First Owner,Banglore,4.8 Lakh*
739,Mahindra,XUV500,W4,2014,"1,02,000 kms",Diesel,Second Owner,Banglore,8.25 Lakh*
740,Toyota,Fortuner,2016-2021 2.8 2WD AT BSIV,2017,"75,000 kms",Diesel,Second Owner,Banglore,31 Lakh*
741,Volkswagen,Polo,2015-2019 GT TSI,2016,"51,000 kms",Petrol,Second Owner,Banglore,7.35 Lakh*
742,Kia,Seltos,HTX Plus D,2019,"15,000 kms",Diesel,First Owner,Banglore,17.35 Lakh*
743,Mercedes-Benz,C-Class,C 250 CDI Avantgarde,2011,"78,778 kms",Diesel,Second Owner,Banglore,11 Lakh*
744,Audi,A4,2.0 TDI Multitronic,2013,"32,000 kms",Diesel,First Owner,Banglore,16.25 Lakh*
745,Maruti,Omni,8 Seater BSII,2008,"60,000 kms",Petrol,Third Owner,Banglore,1.5 Lakh*
746,Renault,Duster,Petrol RXS,2018,"20,000 kms",Petrol,First Owner,Banglore,9.35 Lakh*
747,Volkswagen,Passat,Diesel Comfortline 2.0 TDI,2013,"52,000 kms",Diesel,First Owner,Banglore,12.8 Lakh*
748,Honda,Civic,1.8 V MT,2010,"52,000 kms",Petrol,First Owner,Banglore,5.25 Lakh*
749,Audi,Q7,2006-2020 3.0 TDI Quattro Premium Plus,2013,"54,234 kms",Diesel,Second Owner,Banglore,26.4 Lakh*
750,Ford,EcoSport,1.0 Ecoboost Titanium Plus BSIV,2015,"65,000 kms",Petrol,First Owner,Banglore,6.75 Lakh*
751,Maruti,Vitara,Brezza ZXI,2020,"19,158 kms",Petrol,First Owner,Banglore,9.25 Lakh*
752,Renault,KWID,AMT,2017,"53,000 kms",Petrol,Second Owner,Banglore,3.7 Lakh*
753,Maruti,Swift,Dzire Tour S,2016,"1,10,000 kms",CNG,First Owner,Banglore,4 Lakh*
754,Toyota,Fortuner,4x2 MT TRD Sportivo,2014,"1,65,000 kms",Diesel,Second Owner,Banglore,16.9 Lakh*
755,Ford,EcoSport,1.5 Diesel Titanium BSIV,2017,"81,000 kms",Diesel,Second Owner,Banglore,7.85 Lakh*
756,Hyundai,i20,1.4 Asta Option,2018,"49,000 kms",Diesel,First Owner,Banglore,8.45 Lakh*
757,Hyundai,Santro,LE,2000,"81,168 kms",Petrol,Third Owner,Banglore,1.25 Lakh*
758,Honda,City,1.5 V MT Sunroof,2012,"62,000 kms",Petrol,First Owner,Banglore,5.55 Lakh*
759,Premier,Rio,Petrol GX,2013,"22,000 kms",Petrol,Second Owner,Banglore,3.75 Lakh*
760,Honda,Jazz,Select Edition,2011,"76,000 kms",Petrol,First Owner,Banglore,3.55 Lakh*
761,Hyundai,Santro,Xing XG,2004,"86,000 kms",Petrol,Second Owner,Banglore,1.65 Lakh*
762,Maruti,Ertiga,ZDI,2012,"64,777 kms",Diesel,Second Owner,Banglore,6.29 Lakh*
763,Ford,Endeavour,4x4 XLT,2009,"1,12,000 kms",Diesel,Third Owner,Banglore,6.45 Lakh*
764,Maruti,Swift,AMT ZXI Plus BSIV,2018,"4,900 kms",Petrol,First Owner,Banglore,7.82 Lakh*
765,Mercedes-Benz,GLA,Class 200 CDI,2017,"45,000 kms",Diesel,Second Owner,Banglore,25 Lakh*
766,Maruti,Swift,Lxi BSIII,2009,"69,000 kms",Petrol,Third Owner,Banglore,3.2 Lakh*
767,Maruti,Zen,Estilo VXI BSIV,2013,"38,000 kms",Petrol,First Owner,Banglore,2.7 Lakh*
768,Maruti,Swift,Dzire VXI 1.2 BS IV,2017,"37,000 kms",Petrol,First Owner,Banglore,6.75 Lakh*
769,Renault,Duster,110PS Diesel RxZ AMT,2016,"63,000 kms",Diesel,Second Owner,Banglore,8.75 Lakh*
770,Jaguar,F-Pace,2016-2021 Prestige 2.0 AWD,2018,"46,000 kms",Diesel,First Owner,Banglore,52.75 Lakh*
771,Toyota,Etios,GD,2012,"63,288 kms",Diesel,Second Owner,Banglore,4.75 Lakh*
772,Mercedes-Benz,B,Class B180 CDI,2014,"46,000 kms",Diesel,Second Owner,Banglore,14.75 Lakh*
773,Hyundai,Grand,i10 Asta Option AT,2017,"59,000 kms",Petrol,First Owner,Banglore,5.85 Lakh*
774,Volkswagen,Polo,2015-2019 1.5 TDI Highline,2017,"44,000 kms",Diesel,First Owner,Banglore,7.25 Lakh*
775,BMW,5,Series 530d,2009,"35,000 kms",Diesel,Second Owner,Banglore,17.5 Lakh*
776,Maruti,Vitara,Brezza VDi Option,2017,"80,000 kms",Diesel,First Owner,Banglore,8.75 Lakh*
777,Ford,EcoSport,1.5 Diesel Titanium,2016,"60,458 kms",Diesel,First Owner,Banglore,8.5 Lakh*
778,Mahindra,Scorpio,SLE BSIV,2011,"1,80,000 kms",Diesel,Second Owner,Banglore,4.5 Lakh*
779,BMW,3,Series 320d,2012,"82,761 kms",Diesel,Second Owner,Banglore,13.5 Lakh*
780,Toyota,Corolla,Altis 1.8 VL AT,2008,"24,000 kms",Petrol,First Owner,Banglore,6.75 Lakh*
781,Volkswagen,Polo,GT TSI,2017,"46,710 kms",Petrol,Second Owner,Banglore,8.35 Lakh*
782,Maruti,Ciaz,1.4 Delta,2017,"44,771 kms",Petrol,First Owner,Banglore,7.85 Lakh*
783,Volkswagen,Polo,GT TDI,2015,"52,000 kms",Diesel,Second Owner,Banglore,6.25 Lakh*
784,Toyota,Innova,Crysta 2016-2020 2.8 GX AT BSIV,2018,"27,000 kms",Diesel,Second Owner,Banglore,18.75 Lakh*
785,Jeep,Compass,1.4 Limited,2017,"25,000 kms",Petrol,First Owner,Banglore,17.49 Lakh*
786,Nissan,Micra,Diesel XV,2011,"68,300 kms",Diesel,First Owner,Banglore,3.29 Lakh*
787,Renault,Fluence,2.0,2011,"36,000 kms",Petrol,Second Owner,Banglore,5.45 Lakh*
788,Hyundai,Xcent,1.2 Kappa SX,2015,"46,868 kms",Petrol,First Owner,Banglore,5.4 Lakh*
789,Toyota,Innova,Crysta 2.4 GX 7 STR,2020,"15,519 kms",Diesel,First Owner,Banglore,20 Lakh*
790,Toyota,Fortuner,2016-2021 2.8 2WD MT BSIV,2018,"26,819 kms",Diesel,First Owner,Banglore,33 Lakh*
791,Toyota,Innova,2.5 G4 Diesel 7-seater,2010,"1,27,817 kms",Diesel,First Owner,Banglore,7.25 Lakh*
792,Toyota,Innova,2.0 V,2006,"1,26,320 kms",Petrol,First Owner,Banglore,4.75 Lakh*
793,Mahindra,Scorpio,SLX 2.6 Turbo 7 Str,2007,"1,47,910 kms",Diesel,Third Owner,Banglore,3.9 Lakh*
794,Ford,Aspire,1.5 TDCi Titanium,2017,"23,623 kms",Diesel,First Owner,Banglore,6.85 Lakh*
795,BMW,X1,sDrive 18i,2011,1 Lakh kms,Petrol,Third Owner,Banglore,8.65 Lakh*
796,Maruti,A,Star AT VXI,2011,"75,000 kms",Petrol,First Owner,Banglore,3 Lakh*
797,Skoda,Rapid,1.6 TDI Active,2012,"88,959 kms",Diesel,First Owner,Banglore,4.39 Lakh*
798,Toyota,Yaris,G CVT BSIV,2018,"10,413 kms",Petrol,First Owner,Banglore,10.4 Lakh*
799,Hyundai,Creta,1.6 VTVT SX Plus,2017,"2,200 kms",Petrol,First Owner,Banglore,13.75 Lakh*
800,BMW,X1,sDrive20d,2014,"80,151 kms",Diesel,Second Owner,Banglore,13.25 Lakh*
801,Fiat,Grande,Punto 1.2 Emotion,2009,"1,00,216 kms",Petrol,First Owner,Banglore,2.2 Lakh*
802,Hyundai,i20,1.2 Asta,2019,"12,000 kms",Petrol,First Owner,Banglore,8.2 Lakh*
803,Volkswagen,Polo,1.2 MPI Highline,2014,"45,511 kms",Petrol,First Owner,Banglore,5.45 Lakh*
804,Toyota,Innova,2.5 VX (Diesel) 7 Seater,2013,"32,429 kms",Diesel,First Owner,Banglore,14.25 Lakh*
805,Maruti,Wagon,R VXI AMT,2016,"22,100 kms",Petrol,Second Owner,Banglore,4.3 Lakh*
806,Honda,City,i-VTEC CVT ZX,2017,"53,000 kms",Petrol,First Owner,Banglore,10.75 Lakh*
807,Mercedes-Benz,E-Class,E270 CDI,2004,"99,000 kms",Diesel,Second Owner,Banglore,9.5 Lakh*
808,Audi,A6,2.0 TDI Premium Plus,2011,"68,000 kms",Diesel,Second Owner,Banglore,16.5 Lakh*
809,Honda,City,2017-2020 GXi,2007,"90,200 kms",Petrol,Third Owner,Banglore,2.35 Lakh*
810,Honda,CR-V,2.4 MT,2007,"89,500 kms",Petrol,Second Owner,Banglore,5.05 Lakh*
811,Mercedes-Benz,A,Class A180 Sport,2014,"50,820 kms",Petrol,First Owner,Banglore,16 Lakh*
812,Ford,EcoSport,1.5 Petrol Titanium Plus AT,2017,"54,680 kms",Petrol,First Owner,Banglore,8.45 Lakh*
813,Hyundai,Grand,Sportz,2016,"18,740 Kms",Petrol,1st Owner,Banglore,"₹ 5,16,000"
814,Maruti,Swift,AMT ZXI Plus,2020,"4,500 kms",Petrol,Second Owner,Banglore,7.95 Lakh*
815,Hyundai,i10,Magna,2011,"48,887 kms",Petrol,First Owner,Banglore,3.35 Lakh*
816,Hyundai,Grand,Sportz,2015,"52,812 Kms",Petrol,1st Owner,Banglore,"₹ 4,89,000"
817,Hyundai,i10,Sportz,2011,"42,631 Kms",Petrol,1st Owner,Banglore,"₹ 3,42,500"
818,Ford,Ecosport,1.5 Petrol Titanium BSIV,2019,"8,964 Kms",Petrol,1st Owner,Banglore,"₹ 8,59,523"
819,Maruti,Swift,VXI BSIII,2008,"46,300 Kms",Petrol,2nd Owner,Banglore,"₹ 2,94,500"
820,Maruti,Celerio,VXI AMT BSIV,2016,"26,884 Kms",Petrol,2nd Owner,Banglore,"₹ 4,53,500"
821,Honda,Jazz,1.5 V i DTEC,2015,"56,410 Kms",Diesel,1st Owner,Banglore,"₹ 5,61,000"
822,Maruti,Wagon,VXI,2010,"65,713 Kms",Petrol,1st Owner,Banglore,"₹ 2,87,500"
823,Maruti,SX4,Zeta DDiS 200 SH,2015,"118,860 Kms",Diesel,1st Owner,Banglore,"₹ 6,27,500"
824,Maruti,Alto,LXI,2016,"53,908 Kms",Petrol,1st Owner,Banglore,"₹ 3,28,000"
825,Maruti,Swift,VXi,2009,"86,950 Kms",Petrol,2nd Owner,Banglore,"₹ 3,29,000"
826,Maruti,Alto,2010-2014 VXI,2012,"59,050 Kms",Petrol,1st Owner,Banglore,"₹ 2,80,500"
827,Maruti,Celerio,VXI AT,2015,"25,610 Kms",Petrol,1st Owner,Banglore,"₹ 4,31,500"
828,Hyundai,EON,Era Plus,2016,"10,266 Kms",Petrol,1st Owner,Banglore,"₹ 3,59,500"
829,Hyundai,Grand,Asta,2015,"20,524 Kms",Petrol,1st Owner,Banglore,"₹ 5,49,500"
830,Maruti,Ciaz,ZXi,2015,"1,44,339 kms",Petrol,First Owner,Banglore,5.53 Lakh*
831,Maruti,Swift,VXI,2014,"44,870 Kms",Petrol,2nd Owner,Banglore,"₹ 5,21,000"
832,Maruti,Wagon,VXI AMT,2017,"45,448 Kms",Petrol,1st Owner,Banglore,"₹ 4,71,500"
833,Hyundai,EON,Era Plus,2015,"19,268 Kms",Petrol,2nd Owner,Banglore,"₹ 3,34,500"
834,Hyundai,i10,Sportz Option,2011,"63,300 Kms",Petrol,2nd Owner,Banglore,"₹ 3,34,500"
835,Maruti,Baleno,Zeta,2019,"8,200 Kms",Petrol,1st Owner,Banglore,"₹ 7,28,000"
836,Hyundai,i10,Magna 1.1L,2012,"30,858 Kms",Petrol,1st Owner,Banglore,"₹ 3,44,000"
837,Maruti,Alto,LXi BSIII,2008,"44,812 Kms",Petrol,2nd Owner,Banglore,"₹ 1,96,000"
838,Maruti,Swift,VDI,2013,"74,444 Kms",Diesel,1st Owner,Banglore,"₹ 5,08,000"
839,Maruti,Celerio,ZXI AMT,2015,"46,103 Kms",Petrol,1st Owner,Banglore,"₹ 4,41,500"
840,Maruti,Eeco,5 Seater AC,2019,"30,661 Kms",Petrol,1st Owner,Banglore,"₹ 4,44,000"
841,Hyundai,i20,Sportz 1.4 CRDi,2015,"65,395 Kms",Diesel,1st Owner,Banglore,"₹ 5,89,500"
842,Hyundai,Verna,1.6 SX,2012,"99,274 Kms",Diesel,1st Owner,Banglore,"₹ 3,93,500"
843,Maruti,Celerio,ZXI AT,2015,"41,651 Kms",Petrol,2nd Owner,Banglore,"₹ 4,49,000"
844,Maruti,Alto,2010-2014 VXI,2011,"43,787 Kms",Petrol,2nd Owner,Banglore,"₹ 2,68,500"
845,Honda,Brio,1.2 VX AT,2013,"84,561 Kms",Petrol,1st Owner,Banglore,"₹ 4,26,010"
846,Maruti,Wagon,VXI,2016,"20,815 Kms",Petrol,1st Owner,Banglore,"₹ 4,69,000"
847,Hyundai,i10,Magna 1.2,2010,"51,503 Kms",Petrol,2nd Owner,Banglore,"₹ 3,00,500"
848,Skoda,Rapid,1.6 TDI Elegance,2013,"104,201 Kms",Diesel,2nd Owner,Banglore,"₹ 4,40,700"
849,Maruti,Alto,LXI,2015,"42,358 Kms",Petrol,2nd Owner,Banglore,"₹ 3,04,500"
850,Skoda,Rapid,1.6 TDI Elegance,2013,"1,04,308 kms",Diesel,Second Owner,Banglore,4.95 Lakh*
851,Maruti,Alto,2010-2014 VXI,2010,"90,000 Kms",Petrol,1st Owner,Banglore,"₹ 2,37,000"
852,Maruti,Swift,ZDI,2014,"115,848 Kms",Diesel,1st Owner,Banglore,"₹ 5,15,000"
853,Hyundai,i10,Sportz 1.2,2010,"89,919 Kms",Petrol,1st Owner,Banglore,"₹ 2,99,500"
854,Hyundai,i20,Era 1.2,2012,"40,954 Kms",Petrol,1st Owner,Banglore,"₹ 3,60,500"
855,Maruti,Swift,VXI BSIV,2015,"18,562 Kms",Petrol,1st Owner,Banglore,"₹ 5,97,500"
856,Audi,A6,2.0 TDI Premium Plus,2012,"75,000 kms",Diesel,Second Owner,Banglore,13.5 Lakh*
857,Hyundai,i20,Magna Optional 1.4 CRDi,2014,"78,044 Kms",Diesel,1st Owner,Banglore,"₹ 4,46,000"
858,BMW,X1,sDrive 20d xLine,2013,"80,000 kms",Diesel,Second Owner,Banglore,14.75 Lakh*
859,Mercedes-Benz,GLS,2016-2020 350d Grand Edition,2018,"42,500 kms",Diesel,First Owner,Banglore,72.5 Lakh*
860,Toyota,Fortuner,2016-2021 2.8 2WD AT,2017,"81,000 kms",Diesel,First Owner,Banglore,29.5 Lakh*
861,Maruti,Alto,LXi BSIII,2009,"1,20,000 kms",Petrol,First Owner,Banglore,1.75 Lakh*
862,Mahindra,Xylo,E8,2012,"75,000 kms",Diesel,Second Owner,Banglore,5.95 Lakh*
863,Mahindra,Bolero,VLX BS IV,2010,"1,26,000 kms",Diesel,Second Owner,Banglore,4.48 Lakh*
864,Ford,Figo,Petrol ZXI,2014,"50,000 kms",Petrol,First Owner,Banglore,3.28 Lakh*
865,Volkswagen,Ameo,1.2 MPI Highline,2017,"19,856 kms",Petrol,First Owner,Banglore,7.1 Lakh*
866,Volkswagen,Polo,GT TSI,2013,"73,000 kms",Petrol,Second Owner,Banglore,5.45 Lakh*
867,Kia,Sonet,1.5 HTX Plus Diesel,2020,"9,645 kms",Diesel,First Owner,Banglore,12.9 Lakh*
868,Hyundai,Creta,1.6 SX Automatic Diesel,2019,"1,80,00 kms",Diesel,First Owner,Banglore,15.85 Lakh*
869,Honda,Jazz,VX CVT,2019,"23,098 kms",Petrol,First Owner,Banglore,8.5 Lakh*
870,Toyota,Innova,2.5 VX (Diesel) 8 Seater,2012,"78,000 kms",Diesel,First Owner,Banglore,10.9 Lakh*
871,Mercedes-Benz,E-Class,E250 CDI Blue Efficiency,2010,"1,20,000 kms",Diesel,Second Owner,Banglore,11.5 Lakh*
872,Ford,Figo,Diesel Titanium,2012,"77,000 kms",Diesel,Second Owner,Banglore,3.28 Lakh*
873,Maruti,Swift,Dzire VXi,2010,"60,000 kms",Petrol,Second Owner,Banglore,3.3 Lakh*
874,Maruti,Wagon,R LXI Minor,2010,"44,000 kms",Petrol,First Owner,Banglore,3.25 Lakh*
875,Hyundai,i20,Active 1.2 SX with AVN,2016,"16,000 kms",Petrol,First Owner,Banglore,7 Lakh*
876,Maruti,Ciaz,VDi Option SHVS,2017,"80,000 kms",Diesel,Second Owner,Banglore,6.85 Lakh*
877,Mercedes-Benz,CLA,200 CDI Sport,2018,"5,000 kms",Diesel,First Owner,Banglore,34.5 Lakh*
878,Maruti,Swift,AMT VXI,2018,"16,500 kms",Petrol,First Owner,Banglore,6.66 Lakh*
879,Hyundai,Verna,1.6 SX VTVT (O),2012,"78,535 kms",Petrol,Second Owner,Banglore,4.8 Lakh*
880,Hyundai,i10,Sportz AT,2010,"60,000 kms",Petrol,Third Owner,Banglore,2.8 Lakh*
881,Ford,Figo,Diesel ZXI,2012,"70,000 kms",Diesel,First Owner,Banglore,3.2 Lakh*
882,Tata,Tiago,1.2 Revotron XZ,2018,"25,000 kms",Petrol,Second Owner,Banglore,5.15 Lakh*
883,Audi,A6,2.0 TDI Premium Plus,2012,"74,000 kms",Diesel,Third Owner,Banglore,12 Lakh*
884,Tata,Sumo,Gold FX BSIII,2012,"99,000 kms",Diesel,Second Owner,Banglore,3.95 Lakh*
885,Renault,Scala,Diesel RxL,2015,"58,000 kms",Diesel,First Owner,Banglore,5.6 Lakh*
886,Toyota,Innova,Crysta 2016-2020 2.8 ZX AT BSIV,2018,"44,000 kms",Diesel,First Owner,Banglore,25.5 Lakh*
887,Mahindra,Marazzo,M6,2019,"22,000 kms",Diesel,First Owner,Banglore,12.73 Lakh*
888,BMW,3,Series 320d Luxury Line,2020,"4,000 kms",Diesel,First Owner,Banglore,48 Lakh*
889,Volkswagen,Phaeton,3.6,2013,"51,000 kms",Petrol,Second Owner,Banglore,23 Lakh*
890,Hyundai,i20,Magna,2009,"71,000 kms",Petrol,Fourth & Above Owner,Banglore,2.85 Lakh*
891,Maruti,Vitara,Brezza ZDi Plus AMT,2018,"38,000 kms",Diesel,First Owner,Banglore,10.75 Lakh*
892,Maruti,Swift,VXI Optional,2015,"80,698 kms",Petrol,Second Owner,Banglore,5.49 Lakh*
893,Volkswagen,Vento,1.2 TSI Highline AT,2015,"48,981 kms",Petrol,First Owner,Banglore,7.25 Lakh*
894,Maruti,Baleno,Zeta Automatic,2017,"18,122 kms",Petrol,Second Owner,Banglore,7.35 Lakh*
895,Hyundai,Grand,i10 Asta Option AT,2017,"8,776 kms",Petrol,First Owner,Banglore,6.95 Lakh*
896,Hyundai,i10,Asta Sunroof AT,2012,"35,000 kms",Petrol,First Owner,Banglore,4.5 Lakh*
897,Volkswagen,Polo,2015-2019 GT TSI,2016,"51,000 kms",Petrol,Second Owner,Banglore,8.58 Lakh*
898,Hyundai,i20,1.2 Asta,2011,"16,118 kms",Petrol,First Owner,Banglore,4.59 Lakh*
899,Maruti,Swift,VDI,2011,"1,06,702 kms",Diesel,First Owner,Banglore,3.95 Lakh*
900,Maruti,Swift,ZDI Plus,2015,"59,000 kms",Diesel,First Owner,Banglore,6.25 Lakh*
901,Hyundai,Creta,1.6 CRDi AT SX Plus,2019,"18,876 kms",Diesel,First Owner,Banglore,15.85 Lakh*
902,Mercedes-Benz,M-Class,ML 350 4Matic,2011,"42,234 kms",Diesel,Second Owner,Banglore,28.45 Lakh*
903,Hyundai,Verna,1.6 SX VTVT,2014,"66,000 kms",Petrol,Second Owner,Banglore,5.65 Lakh*
904,Maruti,Swift,AMT ZXI BSIV,2018,"17,300 kms",Petrol,First Owner,Banglore,8.5 Lakh*
905,Audi,Q3,35 TDI Quattro Premium Plus,2018,"21,000 kms",Diesel,First Owner,Banglore,32.25 Lakh*
906,Hyundai,i20,1.2 Sportz Option,2010,"45,000 kms",Petrol,Second Owner,Banglore,3.75 Lakh*
907,BMW,X1,sDrive20d,2012,"74,500 kms",Diesel,Second Owner,Banglore,13.75 Lakh*
908,Maruti,Ignis,1.2 AMT Zeta BSIV,2018,"13,000 kms",Petrol,Second Owner,Banglore,5.7 Lakh*
909,Maruti,Ciaz,Alpha,2018,"12,000 kms",Petrol,First Owner,Banglore,9.95 Lakh*
910,Maruti,Swift,VDI BSIV,2015,"85,000 kms",Diesel,First Owner,Banglore,5.75 Lakh*
911,Toyota,Innova,Crysta 2016-2020 2.8 ZX AT BSIV,2017,"58,087 kms",Diesel,First Owner,Banglore,20.5 Lakh*
912,Renault,KWID,Climber 1.0 MT Opt BSIV,2019,"18,000 kms",Petrol,First Owner,Banglore,4.65 Lakh*
913,Jeep,Compass,2.0 Limited,2018,"60,000 kms",Diesel,First Owner,Banglore,17.45 Lakh*
914,Lexus,NX,300h,2018,"7,622 kms",Petrol,First Owner,Banglore,63.95 Lakh*
915,Mahindra,XUV500,W8 2WD,2013,"1,04,000 kms",Diesel,Second Owner,Banglore,8.35 Lakh*
916,Volvo,V40,D3,2015,"40,000 kms",Diesel,Second Owner,Banglore,16.75 Lakh*
917,Ford,Endeavour,3.0L 4X4 AT,2011,"67,000 kms",Diesel,Second Owner,Banglore,8.85 Lakh*
918,Mahindra,XUV500,W6 2WD,2014,"70,000 kms",Diesel,First Owner,Banglore,8.75 Lakh*
919,Mahindra,Bolero,2011-2019 mHAWK D70 ZLX,2019,"37,000 kms",Diesel,First Owner,Banglore,9.5 Lakh*
920,Mahindra,XUV500,W10 2WD,2017,"25,546 kms",Diesel,First Owner,Banglore,16.75 Lakh*
921,Hyundai,Elantra,2.0 SX Option AT,2017,"41,214 kms",Petrol,First Owner,Banglore,14.75 Lakh*
922,Hyundai,i20,1.2 Asta,2018,"32,180 kms",Petrol,First Owner,Banglore,8.5 Lakh*
923,BMW,5,Series 520d Luxury Line,2014,"67,000 kms",Diesel,First Owner,Banglore,25.75 Lakh*
924,Honda,WR-V,i-DTEC VX,2017,"53,696 kms",Diesel,First Owner,Banglore,8.75 Lakh*
925,Renault,KWID,RXT,2016,"10,530 kms",Petrol,First Owner,Banglore,3.8 Lakh*
926,BMW,5,Series 530d,2010,"35,000 kms",Diesel,Second Owner,Banglore,17.5 Lakh*
927,Maruti,Ertiga,VDI,2014,"90,000 kms",Diesel,First Owner,Banglore,6.75 Lakh*
928,Toyota,Etios,VXD,2015,"1,09,000 kms",Diesel,First Owner,Banglore,6.15 Lakh*
929,Toyota,Innova,2.5 G (Diesel) 8 Seater,2010,"1,18,269 kms",Diesel,First Owner,Banglore,6.25 Lakh*
930,BMW,5,Series 520d Luxury Line,2016,"24,000 kms",Diesel,First Owner,Banglore,37 Lakh*
931,Hyundai,EON,Sportz,2017,"27,000 kms",Petrol,Second Owner,Banglore,3.65 Lakh*
932,Maruti,Celerio,VXI AT,2015,"17,042 Kms",Petrol,1st Owner,Banglore,"₹ 4,44,500"
933,Toyota,Innova,Crysta 2016-2020 2.4 G Plus MT 8 STR,2019,"15,000 kms",Diesel,First Owner,Banglore,19.5 Lakh*
934,Fiat,Petra,1.6 ELX PS,2005,"5,000 kms",Petrol,Third Owner,Banglore,1.1 Lakh*
935,Jaguar,F-Pace,2016-2021 Prestige 2.0 AWD,2018,"46,792 kms",Diesel,First Owner,Banglore,54 Lakh*
936,Volvo,S60,2015-2020 D4 KINETIC,2019,"30,000 kms",Diesel,First Owner,Banglore,32 Lakh*
937,Mercedes-Benz,CLA,200 CDI Sport,2017,"51,000 kms",Diesel,First Owner,Banglore,27.5 Lakh*
938,BMW,5,Series 530d M Sport,2018,"30,965 kms",Diesel,First Owner,Banglore,54.45 Lakh*
939,Land,Rover,Range Rover LWB 4.4 SDV8 Vogue SE,2013,"54,000 kms",Diesel,Second Owner,Banglore,92 Lakh*
940,Mahindra,KUV,100 mFALCON G80 K8,2016,"19,022 kms",Petrol,First Owner,Banglore,4.24 Lakh*
941,Audi,Q7,2006-2020 45 TDI Quattro Premium Plus,2016,"53,981 kms",Diesel,First Owner,Banglore,48 Lakh*
942,Mercedes-Benz,M-Class,ML 250 CDI,2015,"39,000 kms",Diesel,First Owner,Banglore,33.45 Lakh*
943,Ford,Endeavour,3.2 Trend AT 4X4,2016,"66,000 kms",Diesel,First Owner,Banglore,29.89 Lakh*
944,Ford,Endeavour,3.2 Titanium AT 4X4,2017,"46,000 kms",Diesel,First Owner,Banglore,29.5 Lakh*
945,BMW,X3,xDrive20d,2012,"85,000 kms",Diesel,Third Owner,Banglore,14.5 Lakh*
946,Audi,Q3,2.0 TDI Quattro Premium Plus,2013,"65,000 kms",Diesel,Third Owner,Banglore,13.5 Lakh*
947,Mahindra,XUV500,W8 1.99 mHawk,2015,"83,339 kms",Diesel,Second Owner,Banglore,10.95 Lakh*
948,Maruti,Alto,LXi,2007,"45,214 kms",Petrol,First Owner,Banglore,2 Lakh*
949,Honda,Amaze,VX i-Vtech,2013,"32,936 kms",Petrol,First Owner,Banglore,4.4 Lakh*
950,Skoda,Rapid,1.6 MPI Style BSIV,2017,"36,000 kms",Petrol,First Owner,Banglore,9.05 Lakh*
